"0","XX","B009W8YQ6K","5.0","0","0","November 30, 2013","AWOR72TWT6CA2","very cool","My first ipad! Yay..Love it. I got the 32gb and Im able to have all the apps i want so far. I use for educational purposes with students so i download a lot of apps for work, reinforcement, and fun. I have 96 apps so far and still have over 95% of my space avalible. I have some pretty big ones for gaming that i thought would take up some space but nope, still got a long ways to go. Anyhow love ipad way better than andriod for my use of it!"
"1","XX","B009W8YQ6K","1.0","0","0","November 30, 2013","A1BWCDKVWZXFIP","Do not purchase from this vendor","I ordered a new iPad air and received an iPad 4. It was the classic bait and switch. I only shopped for the new air and only saw that air was missing when I received the confirmation email. It still stated Newest Version, but that was not true. I am in the process of returning it. The woman who helped me at Amazon was amazing and extremely helpful and friendly."
"2","XX","B009W8YQ6K","5.0","0","0","November 30, 2013","A3KAPDTQTYKXOR","I love my iPad.","I have made countless purchase online, and this purchase is the best one I have made in its entire history.  Right now iPad air is coming out, but I am not selling my iPad with Retina Display to buy the new one. This is how much I love my iPad."
"3","XX","B009W8YQ6K","5.0","0","0","November 30, 2013","A2QRB27SHYYC66","Good Work","Shipped on time, the product matched the description. Very Impressed! I would recommend this product to anybody looking for a tablet."
"4","XX","B009W8YQ6K","5.0","0","0","November 29, 2013","AKX8LTW7KK79Y","A MUST HAVE!","This is an excellent IPad, amazing screen!  light durable and a must have for the home or office!  HOPE THIS HELPS"
"5","XX","B009W8YQ6K","5.0","0","0","November 29, 2013","AISQYIN8WM73U","Nicely done.","Picture clarity is great.  Battery life is very good, terrific overall performance.  Excellent product.  So far, reliable and trouble free."
"6","XX","B009W8YQ6K","2.0","0","5","November 27, 2013","A3FNO6WPH2QPSH","Don't buy if you can't get wi-fi","This iPad doesn't come with the ability to get internet UNLESS you can get to wi fi. Had I know this I would have opted to pay more and get one that does!!!"
"7","XX","B009W8YQ6K","4.0","0","0","November 27, 2013","A32B8VX0HMX9YQ","Good product and value","This was  a gift for my wife, to replace the original iPad. She loves it, but the battery only lasts 5-6 hours. Not the 10 hours that are advertized."
"8","XX","B009W8YQ6K","4.0","0","0","November 27, 2013","A2F368LXUS5GRV","Is newer better?","I love apple products. In a side by side with earlier models I honestly didn't notice much of a difference. I needed the newer model for work. I definitely recommend getting a case as one drop could shatter the screen and that is not cheap to fix."
"9","XX","B009W8YQ6K","5.0","0","0","November 26, 2013","A2UJLU4U9VLJUD","Made a GREAT anniversary present","Bought this for my husband as anniversary present. He is so thrilled with it. It replaced an older version and he is like a kid in a candy store with all of the new features. Loves the Retina Display on it as well."
"10","XX","B009W8YQ6K","5.0","0","1","October 21, 2013","A35II1PCLAWQTM","Welcome to the 21st Century","I wanted to get this for a while, and was uncertain if I would use it much.  It is an item that I take with me wherever I go.  I love it!"
"11","XX","B009W8YQ6K","5.0","0","0","October 21, 2013","AEGKX136KBOGH","iPad 4th generation","Very good product as publicized. Super quick and responsive. The retinal display is perfect. I really have nothing to add that is negative about this machine. We'll done apple."
"12","XX","B009W8YQ6K","5.0","0","0","October 20, 2013","A2POTWQHENE223","Awesome","I love the I pad. I would recommend this item to anyone. It is easier than the computer to search or check mail."
"13","XX","B009W8YQ6K","5.0","0","0","October 19, 2013","A29MHIO86G99JZ","A wonderful product","I love the Apple iPad.  It has endless applications.  From games to educational apps this device can help you accomplish whatever you are interested in. I can recommend it to anyone."
"14","XX","B009W8YQ6K","5.0","0","0","October 19, 2013","A3I5Q6A1JCZFFW","Wow","I can't believe this thing cost 400 bucks.  Ill never do without it.  You will see that once you have one you will not want anything else.  And it is very well made--durable.  I have dropped it, sat on it, and nothing.  I cant wait for the next one to come out."
"15","XX","B009W8YQ6K","5.0","0","0","October 19, 2013","A3TJ2K4LP6V71U","Ipad 4 and more!","I was very impressed with the Ipad 4, but it was for a friend. After I set it up for her and learning  basic operating skills, I turned it over to her. My kindle is fine for my needs and I recommended that my friend purchase the new Ipad because of reliability and customer service. After checking the reviews on the other pads, I felt the Ipad 4 was worth the purchase and since my friend could afford it, why not?She took a while to navigate around her Ipad and thanks to her gal friend who has the same, she should have many hours of pleasurable usage. Personally, I find it too much for me when my laptop can do all, but there are those who need all the new things and I say enjoy."
"16","XX","B009W8YQ6K","5.0","0","0","October 18, 2013","A15EA7U31NARMO","Great","The display is clear crisp and bright.bought for wife will buy another when the new one comes out hope it is soon"
"17","XX","B009W8YQ6K","2.0","0","3","October 18, 2013","A2621D06BUJBO8","No Camera a Flash on iPad.","I like the iPad, however, it does not have a Camera Flash. Very disappointing. It should be just like the iPhone."
"18","XX","B009W8YQ6K","5.0","0","0","October 17, 2013","A1IGBE82U1KY7V","iPads for all!","This is a great iPad and can make anyone a lot more productive (work) or waste your day away (leisure). There are a lots of apps, and a whole lot of great features to get you going! Love you Siri!"
"19","XX","B009W8YQ6K","5.0","0","4","October 17, 2013","A7HXNH9AX6UKN","Nice","I think is nice but I dnt had this item but it's ok I have already iPad. Sorry for the bad feedback last time"
"20","XX","B009W8YQ6K","3.0","0","4","October 17, 2013","A1BJO7H9I4XA8G","Apple iPad with Retina Display MD514LL/A (32GB, Wi-Fi, White)","The Ipad was okay, but I am not for one a huge Apple fan. The Wi-Fi would stay connected on the Ipad, but still not sure if it was my connection here at work or at home. I would definitely recommend it."
"21","XX","B009W8YQ6K","5.0","1","2","October 17, 2013","A2L0YPDA0GFIE8","Still the best","This is my second iPad and I am convinced (again), after shopping the market, it is the  best value for tablets on the market.  I also own a Kindle Fire and appreciate it, especially for reading do to its size resolution, but for all around versaatility, endurance and apps iPad is my tablet of choice."
"22","XX","B009W8YQ6K","5.0","2","2","October 16, 2013","A5G8BKM4CT9XV","Surprised","This is my first apple product ever.i usually had android products and I still like android. Tough there is something amazing about the iPad.i guess it is the simplicity, and the multifunction of the icons. Maybe my next phone will be a iPhone.. Anyways if you text iPads at the store you don't get the full experience. Plus the screen typing is easy no need for a physical keyboard."
"23","XX","B009W8YQ6K","5.0","1","2","October 16, 2013","A2B1H7FQ2REHUA","Fantastic","Bought for my 70 year old Mum and she loves it, easy to use and its got the 64gb memory too."
"24","XX","B009W8YQ6K","5.0","0","0","October 15, 2013","A35JIQKS5HSKMR","love it","I love this .. carry it with me to work every day so I can do my homework during lunch.. very clear and the sound is great.."
"25","XX","B009W8YQ6K","5.0","0","0","October 15, 2013","A8W25D26VC6OX","NICE","Very nice item at a great price this is an item I've been looking for for a while as a gift for my family."
"26","XX","B009W8YQ6K","3.0","0","0","October 15, 2013","A2RXATOK3ZTM1L","Battery runs down way too fast .....","Using as an alarm clock ... Start with 100% level at bedtime ... Battery dead before morning ... This Less than one week after purchase ..."
